"U:0","U:1","U:2","p"
0,0,0,0.00047789
0,0,0,9.636e-07
-4.0805e-06,4.4888e-05,0,-5.2162e-08
-1.2393e-05,8.0216e-05,0,-1.7635e-06
-2.5074e-05,0.00010586,0,-2.8159e-06
-4.0469e-05,0.00012312,0,-3.2775e-06
-5.746e-05,0.00013382,0,-3.2495e-06
-7.5368e-05,0.00013981,0,-2.7428e-06
-9.3745e-05,0.00014263,0,-1.7534e-06
-0.00011229,0.00014341,0,-2.8388e-07
-0.00013082,0.00014291,0,1.6608e-06
-0.00014921,0.0001416,0,4.0753e-06
-0.00016739,0.00013976,0,6.9544e-06
-0.0001853,0.00013753,0,1.0292e-05
-0.0002029,0.000135,0,1.4081e-05
-0.00022016,0.0001322,0,1.8313e-05
-0.00023704,0.00012917,0,2.2982e-05
-0.00025352,0.0001259,0,2.8077e-05
-0.00026956,0.00012242,0,3.3588e-05
-0.00028514,0.00011872,0,3.9505e-05
-0.00030023,0.00011482,0,4.5817e-05
-0.00031479,0.00011072,0,5.251e-05
-0.00032882,0.00010644,0,5.9572e-05
-0.00034228,0.00010196,0,6.699e-05
-0.00035515,9.7316e-05,0,7.4749e-05
-0.00036741,9.25e-05,0,8.2833e-05
-0.00037904,8.7525e-05,0,9.1228e-05
-0.00039001,8.2398e-05,0,9.9916e-05
-0.00040032,7.713e-05,0,0.00010888
-0.00040993,7.1728e-05,0,0.00011811
-0.00041884,6.6202e-05,0,0.00012757
-0.00042702,6.0562e-05,0,0.00013726
-0.00043447,5.4817e-05,0,0.00014716
-0.00044118,4.8977e-05,0,0.00015724
-0.00044712,4.3052e-05,0,0.00016748
-0.00045229,3.7053e-05,0,0.00017787
-0.00045668,3.0989e-05,0,0.00018839
-0.00046029,2.4871e-05,0,0.000199
-0.00046311,1.8711e-05,0,0.00020971
-0.00046512,1.2517e-05,0,0.00022047
-0.00046634,6.3016e-06,0,0.00023128
-0.00046675,7.4795e-08,0,0.00024211
-0.00046636,-6.1525e-06,0,0.00025294
-0.00046516,-1.237e-05,0,0.00026375
-0.00046316,-1.8566e-05,0,0.00027451
-0.00046037,-2.473e-05,0,0.00028521
-0.00045678,-3.0853e-05,0,0.00029582
-0.00045241,-3.6922e-05,0,0.00030633
-0.00044725,-4.2928e-05,0,0.00031672
-0.00044132,-4.8861e-05,0,0.00032696
-0.00043464,-5.4709e-05,0,0.00033703
-0.0004272,-6.0463e-05,0,0.00034691
-0.00041903,-6.6114e-05,0,0.00035659
-0.00041013,-7.165e-05,0,0.00036604
-0.00040053,-7.7064e-05,0,0.00037525
-0.00039023,-8.2344e-05,0,0.0003842
-0.00037926,-8.7483e-05,0,0.00039287
-0.00036764,-9.247e-05,0,0.00040125
-0.00035539,-9.7299e-05,0,0.00040931
-0.00034252,-0.00010196,0,0.00041704
-0.00032906,-0.00010644,0,0.00042443
-0.00031503,-0.00011075,0,0.00043146
-0.00030046,-0.00011486,0,0.00043812
-0.00028537,-0.00011877,0,0.00044439
-0.00026979,-0.00012248,0,0.00045026
-0.00025374,-0.00012597,0,0.00045573
-0.00023726,-0.00012925,0,0.00046077
-0.00022036,-0.00013229,0,0.00046538
-0.00020309,-0.0001351,0,0.00046956
-0.00018548,-0.00013764,0,0.00047328
-0.00016755,-0.00013987,0,0.00047655
-0.00014936,-0.00014172,0,0.00047936
-0.00013095,-0.00014303,0,0.0004817
-0.00011241,-0.00014353,0,0.00048357
