"U:0","U:1","U:2","p"
-0.0013518,0.0016418,0,-4.7685e-05
-0.0027274,0.0021745,0,-0.00011268
-0.0043385,0.002477,0,-6.309e-05
-0.006078,0.0026168,0,0.00011884
-0.0078692,0.0026578,0,0.00043924
-0.0096663,0.0026445,0,0.00089923
-0.011444,0.0026023,0,0.0014982
-0.013187,0.0025445,0,0.0022341
-0.014889,0.0024772,0,0.0031043
-0.016541,0.0024033,0,0.0041059
-0.018142,0.0023242,0,0.0052354
-0.019686,0.0022408,0,0.0064895
-0.021173,0.0021539,0,0.0078644
-0.022598,0.0020643,0,0.0093562
-0.023962,0.0019726,0,0.010961
-0.025262,0.0018794,0,0.012673
-0.026498,0.0017856,0,0.014489
-0.02767,0.0016915,0,0.016403
-0.028778,0.0015977,0,0.018412
-0.029822,0.0015048,0,0.02051
-0.030803,0.001413,0,0.022692
-0.031722,0.0013226,0,0.024955
-0.032581,0.001234,0,0.027293
-0.03338,0.0011474,0,0.029703
-0.03412,0.0010628,0,0.032178
-0.034805,0.00098034,0,0.034716
-0.035434,0.00090009,0,0.037312
-0.036009,0.00082202,0,0.03996
-0.036532,0.00074607,0,0.042659
-0.037005,0.00067216,0,0.045402
-0.037428,0.00060016,0,0.048187
-0.037804,0.00052993,0,0.05101
-0.038132,0.00046128,0,0.053868
-0.038414,0.00039402,0,0.056758
-0.038652,0.00032791,0,0.059675
-0.038845,0.00026275,0,0.062616
-0.038994,0.00019826,0,0.065577
-0.0391,0.0001342,0,0.068556
-0.039163,7.0298e-05,0,0.071547
-0.039183,6.2638e-06,0,0.074548
-0.039159,-5.8179e-05,0,0.077556
-0.039092,-0.00012334,0,0.080567
-0.038981,-0.00018949,0,0.083578
-0.038824,-0.00025693,0,0.086585
-0.038622,-0.00032594,0,0.089586
-0.038373,-0.00039678,0,0.092577
-0.038075,-0.00046972,0,0.095555
-0.037727,-0.00054499,0,0.098514
-0.037328,-0.0006228,0,0.10145
-0.036876,-0.00070338,0,0.10436
-0.036369,-0.00078687,0,0.10723
-0.035805,-0.00087342,0,0.11007
-0.035181,-0.00096312,0,0.11287
-0.034497,-0.001056,0,0.11562
-0.033749,-0.0011521,0,0.11831
-0.032935,-0.0012514,0,0.12095
-0.032054,-0.0013536,0,0.12352
-0.031104,-0.0014585,0,0.12602
-0.030083,-0.0015658,0,0.12844
-0.02899,-0.001675,0,0.13078
-0.027823,-0.0017857,0,0.13302
-0.026582,-0.0018972,0,0.13517
-0.025266,-0.0020088,0,0.13721
-0.023876,-0.0021197,0,0.13914
-0.022412,-0.002229,0,0.14095
-0.020876,-0.0023357,0,0.14263
-0.01927,-0.0024387,0,0.14418
-0.017597,-0.002537,0,0.14558
-0.01586,-0.0026292,0,0.14683
-0.014065,-0.0027132,0,0.14793
-0.012218,-0.0027855,0,0.14887
-0.01033,-0.002839,0,0.14965
-0.0084164,-0.0028592,0,0.15025
-0.0065064,-0.0028188,0,0.15069
-0.00465,-0.0026711,0,0.15095
-0.0029291,-0.0023495,0,0.15106
-0.0014572,-0.0017827,0,0.15102
-0.00045888,-0.00094163,0,0.1508
0,0,0,0.15063
0,0,0,0.00038624
-0.00049216,0.0012222,0,0.00020576
-0.0015405,0.0022634,0,-3.3673e-05
