U:0,U:1,U:2,p
-0.0024074,-0.0028279,0,0.023775
-0.0017766,-0.002546,0,0.023765
-0.0012101,-0.0021828,0,0.023729
-0.00072546,-0.0017355,0,0.023671
-0.00034598,-0.0012093,0,0.023583
-0.00010812,-0.00062053,0,0.023454
0,0,0,0.023379
0,0,0,-0.00035386
-0.00011279,0.00077858,0,-0.00043791
-0.00036137,0.0014921,0,-0.00058437
-0.00075742,0.0021202,0,-0.00069333
-0.0012616,0.0026486,0,-0.00077656
-0.0018491,0.0030749,0,-0.00083937
-0.0025013,0.0034041,0,-0.00088014
-0.0032015,0.0036462,0,-0.00089751
-0.0039355,0.0038133,0,-0.00089064
-0.0046917,0.0039183,0,-0.00085884
-0.0054605,0.0039731,0,-0.00080163
-0.0062343,0.0039883,0,-0.00071871
-0.007007,0.0039728,0,-0.00060991
-0.0077738,0.0039335,0,-0.00047521
-0.008531,0.0038757,0,-0.0003147
-0.0092754,0.0038033,0,-0.0001286
-0.010005,0.0037191,0,8.28E-05
-0.010717,0.0036253,0,0.00031912
-0.011409,0.0035231,0,0.00057988
-0.012082,0.0034135,0,0.00086453
-0.012732,0.0032973,0,0.0011724
-0.013359,0.0031749,0,0.0015029
-0.013962,0.0030468,0,0.0018553
-0.014539,0.0029133,0,0.0022287
-0.015089,0.0027746,0,0.0026222
-0.015612,0.0026311,0,0.0030351
-0.016107,0.002483,0,0.0034664
-0.016572,0.0023306,0,0.0039151
-0.017007,0.0021741,0,0.0043802
-0.017411,0.0020137,0,0.0048608
-0.017784,0.0018498,0,0.0053559
-0.018124,0.0016826,0,0.0058643
-0.018432,0.0015123,0,0.006385
-0.018706,0.0013393,0,0.0069169
-0.018946,0.0011637,0,0.007459
-0.019153,0.00098585,0,0.0080101
-0.019324,0.00080604,0,0.0085691
-0.01946,0.00062453,0,0.0091348
-0.019562,0.0004416,0,0.0097059
-0.019627,0.00025752,0,0.010281
-0.019657,7.26E-05,0,0.01086
-0.019652,-0.00011291,0,0.01144
-0.01961,-0.00029868,0,0.012021
-0.019532,-0.00048443,0,0.012601
-0.019419,-0.00066985,0,0.013179
-0.01927,-0.00085464,0,0.013754
-0.019085,-0.0010385,0,0.014325
-0.018865,-0.001221,0,0.014889
-0.01861,-0.001402,0,0.015447
-0.01832,-0.0015811,0,0.015997
-0.017996,-0.0017579,0,0.016537
-0.017638,-0.0019321,0,0.017066
-0.017246,-0.0021034,0,0.017583
-0.016822,-0.0022715,0,0.018087
-0.016366,-0.0024359,0,0.018577
-0.015878,-0.0025964,0,0.019051
-0.01536,-0.0027526,0,0.019508
-0.014812,-0.0029041,0,0.019947
-0.014236,-0.0030506,0,0.020368
-0.013632,-0.0031917,0,0.020768
-0.013001,-0.0033268,0,0.021147
-0.012345,-0.0034555,0,0.021505
